customer_id,invoice_id,list_of_goods
4875,3826905,"['napkins', 'parmesan cheese', 'bacon', 'cologne', 'cider', 'pokemon sword', 'pokemon violet', 'asparagus', 'ratchet & clank 3', 'shampoo', 'green grapes', 'phone charger']"
5150,3910940,"['metroid fusion', 'pokemon sword', 'iMac', 'phone car charger', 'gums', 'ratchet & clank 3', 'pokemon scarlet', 'strong cheese']"
10037,7888954,"['pokemon shield', 'megaman zero', 'pokemon sword', 'energy drink', 'low fat yogurt', 'laptop']"
9526,10207948,"['megaman zero 2', 'bluetooth headphones', 'metroid fusion', 'pokemon sword', 'shrimp', 'hot dogs']"
6370,50957,"['pokemon shield', 'cake', 'pokemon sword', 'pokemon violet', 'yams', 'airpods', 'pokemon scarlet', 'metroid prime']"
4431,6767455,"['pet food', 'white wine', 'megaman zero', 'babies food', 'pokemon sword', 'candy bars', 'pokemon scarlet', 'final fantasy XX', 'metroid prime']"
1836,2508812,"['white wine', 'cider', 'pokemon sword', 'pokemon violet', 'salad', 'water spray', 'airpods', 'cookies', 'toothpaste']"
4447,12007988,"['white wine', 'ratchet & clank 2', 'cake', 'cider', 'pokemon sword', 'pokemon violet', 'asparagus', 'candy bars', 'pokemon scarlet', 'samsung galaxy 10', 'strawberries']"
8243,729921,"['pokemon shield', 'metroid fusion', 'megaman zero 2', 'pokemon sword', 'minecraft', 'meatballs', 'salad', 'beats headphones', 'airpods']"
6764,5335379,"['eggs', 'google tablet', 'deodorant', 'final fantasy XIX', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'chili', 'tooth brush']"
9004,10872558,"['white wine', 'fromage blanc', 'shrimp', 'hot dogs', 'ratchet & clank', 'water spray', 'honey', 'champagne', 'chocolate', 'cottage cheese', 'samsung galaxy 10', 'metroid prime']"
4243,4262622,"['pokemon shield', 'tomato juice', 'soup', 'megaman zero', 'black tea', 'metroid fusion', 'sandwich', 'cooking oil', 'pokemon sword', 'pokemon violet', 'fresh tuna', 'cream', 'energy drink']"
6288,4607828,"['pokemon shield', 'ratchet & clank 2', 'vacuum cleaner', 'cider', 'whole weat flour', 'pokemon sword', 'frozen vegetables', 'iphone 8', 'pokemon violet', 'escalope', 'zucchini', 'cookies', 'antioxydant juice', 'metroid prime']"
16,285456,"['pokemon shield', 'white wine', 'corn', 'pokemon sword', 'pokemon violet', 'yams', 'ratchet & clank 3', 'candy bars', 'pokemon scarlet', 'carrots']"
6721,11197067,"['seabass', 'pokemon shield', 'cider', 'metroid fusion', 'bluetooth headphones', 'pokemon sword', 'mashed potato', 'yams', 'asparagus', 'pokemon violet', 'candy bars', 'phone car charger', 'chicken', 'escalope', 'strong cheese']"
10233,764455,"['pokemon shield', 'cider', 'pokemon sword', 'pokemon violet', 'iphone 8', 'whole wheat pasta', 'ratchet & clank 3', 'chili', 'vegetables mix', 'final fantasy XXII']"
8115,3451462,"['pokemon shield', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'light mayo', 'pokemon scarlet', 'mayonnaise']"
8544,6081135,"['pokemon shield', 'white wine', 'beer', 'black tea', 'butter', 'pokemon sword', 'pokemon violet', 'hot dogs', 'asparagus', 'airpods', 'chili', 'oil', 'energy drink']"
586,3548407,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'olive oil', 'french fries', 'final fantasy XXII', 'pokemon sword', 'asparagus', 'beats headphones', 'phone charger', 'antioxydant juice', 'metroid prime']"
5376,6809956,"['google tablet', 'half-life: alyx', 'cider', 'pokemon sword', 'minecraft', 'turkey', 'airpods', 'portal 2', 'carrots', 'strawberries']"
1925,636984,"['google tablet', 'ratchet & clank 2', 'blueberries', 'body spray', 'pokemon sword', 'pokemon violet', 'barbecue sauce', 'pokemon scarlet', 'cereals']"
370,9733159,"['pokemon shield', 'ratchet & clank 2', 'sandwich', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3']"
3255,1518769,"['beer', 'pokemon shield', 'portal', 'sandwich', 'pokemon sword', 'yams', 'iPad', 'phone car charger', 'muffins', 'metroid prime']"
9358,11238861,"['pokemon shield', 'soup', 'fromage blanc', 'ratchet & clank 2', 'megaman zero', 'google tablet', 'half-life: alyx', 'grated cheese', 'cider', 'portal', 'sandwich', 'nonfat milk']"
8637,5935905,"['pokemon shield', 'pokemon sword', 'pokemon violet', 'gums', 'shallot', 'mushroom cream sauce', 'pokemon scarlet', 'razor', 'escalope', 'antioxydant juice']"
3307,12107678,"['megaman zero 2', 'corn', 'pokemon sword', 'frozen vegetables', 'pokemon violet', 'iPad', 'brownies', 'salt', 'pokemon scarlet', 'phone charger', 'laptop']"
1063,6567821,"['toilet paper', 'white wine', 'cider', 'portal', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'iPad', 'ratchet & clank 3', 'beats headphones', 'phone car charger']"
1564,10146324,"['pokemon shield', 'tomato juice', 'white wine', 'parmesan cheese', 'pokemon sword', 'whole wheat pasta', 'airpods', 'salmon', 'samsung galaxy 10', 'red wine']"
1483,3007579,"['white wine', 'ratchet & clank 2', 'pokemon sword', 'iMac', 'pokemon violet', 'yams', 'low fat yogurt', 'candy bars', 'pepper', 'catfish']"
350,11547500,"['pokemon shield', 'google tablet', 'half-life: alyx', 'cider', 'body spray', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'mashed potato', 'ratchet & clank 3', 'barbecue sauce', 'melons']"
6311,2376117,"['pokemon shield', 'google tablet', 'chocolate bread', 'vacuum cleaner', 'pokemon sword', 'ratchet & clank', 'ratchet & clank 3', 'airpods', 'phone charger', 'ketchup']"
382,8453468,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'cake', 'avocado', 'bluetooth headphones', 'cooking oil', 'pokemon sword', 'milk', 'ratchet & clank', 'pokemon scarlet']"
1129,9916471,"['pokemon shield', 'beer', 'pokemon sword', 'ratchet & clank', 'water spray', 'hot dogs', 'gluten free bar', 'light mayo', 'salmon', 'strawberries']"
3287,5067049,"['pokemon shield', 'burgers', 'green beans', 'mineral water', 'cooking oil', 'zucchini', 'ratchet & clank', 'rice', 'airpods', 'pokemon scarlet', 'metroid prime']"
2532,6401967,"['pokemon shield', 'white wine', 'cider', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'beats headphones', 'burger sauce', 'megaman zero 4', 'oil', 'phone charger']"
1867,2654762,"['cider', 'pokemon sword', 'megaman zero 4', 'airpods', 'metroid prime']"
2025,6793694,"['pokemon shield', 'megaman zero', 'avocado', 'half-life: alyx', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'iphone 8', 'iPad', 'ratchet & clank 3', 'light mayo', 'beats headphones', 'samsung galaxy 10']"
3964,1429385,"['pokemon shield', 'black tea', 'pokemon sword', 'iphone 8', 'pokemon violet', 'barbecue sauce', 'nonfat milk', 'half-life 2']"
10040,3123453,"['pokemon shield', 'beats headphones', 'pokemon sword', 'metroid prime']"
2080,5765044,"['cider', 'sandwich', 'pokemon sword', 'pokemon violet', 'shallot', 'iPad', 'burger sauce', 'pokemon scarlet', 'portal 2']"
9885,3520650,"['pokemon shield', 'blueberries', 'cider', 'cooking oil', 'pokemon sword', 'minecraft', 'airpods']"
8444,3459640,"['beer', 'pokemon shield', 'megaman zero 3', 'water spray', 'pokemon scarlet', 'red wine']"
9120,11881860,"['pokemon shield', 'google tablet', 'whole wheat rice', 'trout', 'corn', 'pokemon sword', 'ratchet & clank', 'ratchet & clank 3', 'beats headphones', 'megaman zero 4', 'oil', 'phone car charger', 'final fantasy XX', 'tooth brush', 'metroid prime']"
1971,1664939,"['flax seed', 'pokemon shield', 'light cream', 'avocado', 'portal', 'mineral water', 'pokemon violet', 'hot dogs']"
2157,2807347,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'megaman zero', 'cider', 'pokemon sword', 'ratchet & clank', 'razor', 'metroid prime']"
231,10203479,"['white wine', 'pokemon sword', 'pokemon violet', 'asparagus', 'water spray', 'burger sauce', 'half-life 2', 'mushroom cream sauce', 'final fantasy XXII', 'black beer', 'antioxydant juice', 'laptop']"
1024,8620200,"['pokemon shield', 'half-life: alyx', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'hand protein bar', 'brownies', 'pokemon scarlet']"
7298,11936492,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'soup', 'fresh bread', 'canned_tuna', 'cider', 'bluetooth headphones', 'pokemon sword', 'yams', 'ratchet & clank', 'low fat yogurt', 'salad', 'airpods', 'oil']"
8575,89711,"['pokemon shield', 'tomato juice', 'cake', 'white wine', 'half-life: alyx', 'corn', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'mashed potato', 'iPad', 'final fantasy XXII']"
315,5147814,"['pokemon shield', 'pancakes', 'google tablet', 'burgers', 'cider', 'pokemon sword', 'pokemon violet', 'yams', 'turkey', 'barbecue sauce', 'pepper', 'phone charger', 'chicken']"
5437,4607019,"['pokemon shield', 'white wine', 'eggs', 'spinach', 'half-life: alyx', 'ham', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'airpods', 'half-life 2', 'pepper', 'phone car charger', 'melons', 'muffins', 'metroid prime']"
778,11778013,"['cider', 'white wine', 'pokemon sword', 'shrimp']"
6405,11535586,"['pokemon shield', 'google tablet', 'green beans', 'megaman zero 3', 'french fries', 'ground beef', 'pokemon sword', 'milk', 'ratchet & clank', 'hot dogs', 'soda', 'samsung galaxy 10', 'french wine', 'metroid prime']"
10372,2856204,"['pokemon shield', 'napkins', 'cider', 'pokemon sword', 'pokemon violet', 'rice', 'airpods', 'vegetables mix', 'phone charger', 'tea', 'herb & pepper']"
2070,9443079,"['pokemon shield', 'bluetooth headphones', 'pokemon sword', 'pasta', 'fresh tuna', 'pokemon scarlet', 'mayonnaise', 'green tea']"
8229,8853946,"['pokemon shield', 'laptop', 'cider', 'pokemon sword', 'pokemon violet', 'yams', 'airpods', 'strong cheese']"
6193,6840550,"['pokemon shield', 'white wine', 'phone charger', 'megaman zero 2', 'chutney', 'cooking oil', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'airpods', 'pokemon scarlet', 'final fantasy XX', 'cauliflower', 'energy bar']"
2416,9967167,"['pokemon shield', 'white wine', 'google tablet', 'ratchet & clank 2', 'half-life: alyx', 'cider', 'megaman zero 2', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'ratchet & clank 3', 'half-life 2', 'laptop']"
9163,7284941,"['pokemon shield', 'ratchet & clank 2', 'corn', 'pokemon sword', 'pokemon violet', 'hot dogs', 'ratchet & clank 3', 'airpods', 'pokemon scarlet', 'mint']"
9357,5247625,"['toilet paper', 'google tablet', 'pancakes', 'final fantasy XIX', 'frozen smoothie', 'megaman zero 2', 'ham', 'bluetooth headphones', 'pokemon sword', 'carrots', 'pokemon violet', 'salt', 'pokemon scarlet', 'phone charger', 'metroid prime']"
4466,8295869,"['pokemon shield', 'eggs', 'ratchet & clank 2', 'trout', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'candy bars', 'burger sauce', 'pepper', 'phone charger']"
359,7101790,"['pokemon shield', 'white wine', 'cologne', 'cider', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'pokemon scarlet']"
3290,10907679,"['pokemon shield', 'toilet paper', 'beer', 'chutney', 'bluetooth headphones', 'pokemon violet', 'hot dogs', 'shallot', 'honey', 'samsung galaxy 10']"
10409,9576128,"['pokemon shield', 'burgers', 'pokemon sword', 'iphone 8', 'yams', 'gums', 'oatmeal', 'muffins']"
6760,3126487,"['pokemon shield', 'white wine', 'body spray', 'pokemon sword', 'pokemon violet', 'asparagus', 'beats headphones', 'phone car charger']"
5437,11880532,"['pokemon shield', 'mint green tea', 'metroid fusion', 'portal', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'asparagus', 'low fat yogurt', 'champagne', 'portal 2', 'cereals', 'laptop']"
8523,3155687,"['pokemon shield', 'google tablet', 'vacuum cleaner', 'megaman zero 2', 'bluetooth headphones', 'shrimp', 'pokemon violet', 'asparagus', 'beats headphones', 'airpods']"
8582,4414385,"['pokemon shield', 'tomato sauce', 'grated cheese', 'half-life: alyx', 'cider', 'pokemon sword', 'hand protein bar', 'asparagus', 'yams', 'low fat yogurt', 'airpods', 'phone charger', 'herb & pepper']"
5408,7899991,"['half-life: alyx', 'body spray', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'airpods', 'half-life 2', 'oil', 'catfish', 'metroid prime']"
6645,8700811,"['white wine', 'burgers', 'ground beef', 'pokemon sword', 'pokemon violet', 'whole wheat pasta', 'low fat yogurt', 'pokemon scarlet', 'final fantasy XXII', 'metroid prime']"
2853,1771574,"['pokemon shield', 'ratchet & clank 2', 'canned_tuna', 'cider', 'vacuum cleaner', 'bluetooth headphones', 'pokemon sword', 'iMac', 'pokemon violet', 'rice', 'pepper', 'melons', 'protein bar']"
5397,6004897,"['pokemon shield', 'cake', 'megaman zero 3', 'pokemon violet', 'ratchet & clank 3', 'pokemon scarlet']"
847,12152789,"['google tablet', 'canned_tuna', 'megaman zero 2', 'pokemon sword', 'iMac', 'iPad', 'pokemon scarlet', 'phone charger']"
4038,9873700,"['white wine', 'ratchet & clank 2', 'chocolate bread', 'deodorant', 'metroid fusion', 'bluetooth headphones', 'pokemon sword', 'phone car charger', 'pokemon violet', 'cotton buds', 'ratchet & clank 3', 'pokemon scarlet', 'final fantasy XXII', 'samsung galaxy 10', 'metroid prime']"
4683,8591137,"['white wine', 'green beans', 'pokemon sword', 'pokemon violet', 'half-life 2', 'shampoo']"
3038,1654031,"['pokemon shield', 'white wine', 'spinach', 'whole wheat rice', 'final fantasy XIX', 'megaman zero 2', 'pokemon sword', 'pokemon violet', 'iphone 8', 'fresh tuna', 'phone charger', 'samsung galaxy 10', 'metroid prime']"
3265,11747662,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'google tablet', 'megaman zero', 'green beans', 'half-life: alyx', 'pokemon sword', 'shrimp', 'pokemon violet', 'ratchet & clank', 'ratchet & clank 3', 'phone charger', 'samsung galaxy 10', 'metroid prime', 'protein bar']"
7007,2046090,"['whole wheat rice', 'chocolate bread', 'bacon', 'pokemon sword', 'iMac', 'ratchet & clank', 'metroid prime', 'eggplant']"
2029,2026900,"['megaman zero', 'deodorant', 'yogurt cake', 'minecraft', 'pokemon sword', 'iphone 8', 'ratchet & clank', 'asparagus', 'green tea', 'carrots']"
2331,8344017,"['cooking oil', 'pokemon sword', 'ratchet & clank 3', 'half-life 2', 'toothpaste']"
7297,10275601,"['pokemon shield', 'white wine', 'tomato juice', 'pokemon sword', 'iPad', 'airpods', 'burger sauce', 'green tea', 'ketchup', 'metroid prime']"
1018,3585865,"['pokemon shield', 'pokemon sword', 'iMac', 'pokemon violet', 'iPad', 'megaman zero 4', 'burger sauce', 'shampoo', 'final fantasy XX', 'red wine']"
2131,2967949,"['pokemon shield', 'white wine', 'soup', 'frozen smoothie', 'megaman zero 2', 'pokemon sword', 'ratchet & clank', 'samsung galaxy 10', 'pokemon scarlet', 'french wine']"
3516,5704549,"['pokemon shield', 'ratchet & clank 2', 'google tablet', 'tomatoes', 'burgers', 'vacuum cleaner', 'pokemon sword', 'pokemon violet', 'iphone 8', 'ratchet & clank 3', 'barbecue sauce', 'vegetables mix']"
9978,9615415,"['pokemon shield', 'black beer', 'sandwich', 'bluetooth headphones', 'pokemon sword', 'phone car charger', 'ratchet & clank 3', 'megaman zero 4', 'oil', 'pokemon scarlet', 'samsung galaxy 10']"
4641,11747547,"['spaghetti', 'trout', 'cider', 'pokemon sword', 'pokemon violet', 'candy bars']"
5896,11179548,"['soup', 'white wine', 'laptop', 'half-life: alyx', 'pokemon sword', 'hot dogs', 'pokemon scarlet', 'cream', 'metroid prime']"
5635,4194043,"['pokemon shield', 'white wine', 'olive oil', 'canned_tuna', 'pokemon sword', 'iMac', 'pokemon violet', 'gums', 'burger sauce', 'pokemon scarlet', 'oatmeal']"
2101,9181585,"['pokemon shield', 'megaman zero', 'pokemon sword', 'low fat yogurt', 'chili', 'pokemon scarlet']"
3161,233353,"['pokemon shield', 'eggs', 'ratchet & clank 2', 'strong cheese', 'pickles', 'pokemon sword', 'zucchini', 'yams', 'shallot', 'pokemon scarlet', 'green tea', 'metroid prime']"
6489,7843253,"['beer', 'eggs', 'ratchet & clank 2', 'megaman zero', 'yogurt cake', 'ratchet & clank', 'iPad', 'burger sauce', 'half-life 2', 'pokemon scarlet', 'phone charger', 'cream']"
7948,4325412,"['white wine', 'grated cheese', 'spaghetti', 'metroid fusion', 'portal', 'cooking oil', 'pokemon sword', 'pokemon violet', 'hand protein bar', 'ratchet & clank', 'airpods', 'phone car charger']"
8056,3590714,"['pokemon shield', 'white wine', 'beer', 'almonds', 'pokemon sword', 'pokemon violet', 'hot dogs', 'beats headphones', 'salmon', 'pokemon scarlet', 'portal 2', 'metroid prime']"
2085,8428571,"['pokemon shield', 'fresh bread', 'mint green tea', 'olive oil', 'blueberries', 'final fantasy XIX', 'metroid fusion', 'corn', 'pokemon sword', 'pokemon violet', 'iphone 8', 'ratchet & clank 3', 'pokemon scarlet', 'green tea']"
4641,2242968,"['pokemon shield', 'white wine', 'eggs', 'burgers', 'cider', 'mineral water', 'red wine', 'pokemon sword', 'pokemon violet', 'asparagus', 'water spray', 'airpods', 'portal 2', 'metroid prime']"
2098,6373728,"['beer', 'ham', 'pokemon sword', 'oil', 'ratchet & clank', 'asparagus', 'ratchet & clank 3', 'airpods', 'salt', 'vegetables mix', 'phone car charger']"
6938,1145657,"['ratchet & clank 2', 'pokemon sword', 'asparagus', 'pokemon scarlet', 'samsung galaxy 10', 'metroid prime']"
8385,148807,"['pokemon shield', 'ratchet & clank 2', 'avocado', 'ground beef', 'pokemon sword', 'pokemon violet', 'meatballs', 'airpods', 'pokemon scarlet', 'portal 2', 'black beer', 'strawberries']"
8614,11060832,"['pokemon shield', 'pokemon sword', 'iphone 8', 'asparagus', 'mushroom cream sauce', 'phone charger']"
3307,4522388,"['eggs', 'blueberries', 'metroid fusion', 'ground beef', 'pokemon sword', 'pokemon violet', 'yams', 'ratchet & clank', 'asparagus', 'razor', 'samsung galaxy 10', 'metroid prime']"
3394,5762172,"['white wine', 'ratchet & clank 2', 'megaman zero', 'metroid fusion', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'yams', 'iPad']"
5770,3020522,"['pokemon shield', 'white wine', 'beer', 'cooking oil', 'pokemon sword', 'iPad', 'oil', 'pokemon scarlet', 'phone charger']"
1492,7115079,"['pokemon shield', 'white wine', 'parmesan cheese', 'portal', 'cooking oil', 'pokemon violet', 'champagne', 'airpods', 'soda', 'pasta']"
7769,291168,"['tomato juice', 'megaman zero', 'half-life: alyx', 'bluetooth headphones', 'pokemon sword', 'iphone 8', 'soda', 'laptop', 'strawberries']"
5704,1123036,"['pokemon shield', 'eggs', 'ratchet & clank 2', 'megaman zero', 'extra dark chocolate', 'sandwich', 'cooking oil', 'pokemon sword', 'frozen vegetables', 'hot dogs', 'pokemon scarlet', 'phone charger', 'cereals']"
889,5633278,"['pokemon shield', 'cake', 'black tea', 'pokemon sword', 'minecraft', 'iMac', 'hot dogs', 'asparagus', 'phone car charger', 'final fantasy XX']"
9902,425397,"['pokemon shield', 'metroid fusion', 'pokemon sword', 'zucchini', 'iphone 8', 'pokemon violet', 'ratchet & clank 3', 'light mayo', 'barbecue sauce', 'half-life 2', 'phone charger']"
9233,8531502,"['eggs', 'vacuum cleaner', 'carrots', 'pokemon sword', 'metroid prime', 'iPad', 'beats headphones', 'pokemon scarlet', 'phone charger', 'laptop']"
4399,8006569,"['beer', 'napkins', 'cider', 'corn', 'minecraft', 'pokemon sword', 'phone car charger', 'cauliflower']"
1859,4662460,"['pokemon shield', 'white wine', 'beer', 'mint green tea', 'cake', 'pokemon sword', 'pokemon violet', 'gums', 'champagne', 'burger sauce', 'metroid prime']"
5403,7650933,"['bramble', 'pokemon shield', 'white wine', 'cake', 'cider', 'pokemon sword', 'oil', 'pokemon violet', 'hot dogs', 'iphone 8', 'burger sauce', 'salmon']"
8468,10105456,"['pokemon shield', 'tomato juice', 'cider', 'megaman zero 3', 'metroid fusion', 'frozen smoothie', 'pokemon sword', 'pokemon violet', 'airpods', 'pokemon scarlet']"
9633,7101310,"['pokemon shield', 'final fantasy XIX', 'mineral water', 'pokemon sword', 'iMac', 'yams', 'airpods', 'phone charger', 'muffins', 'strong cheese']"
9908,8210842,"['pokemon shield', 'cake', 'megaman zero', 'cider', 'metroid fusion', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'candy bars', 'french wine']"
4492,7543698,"['pokemon shield', 'pokemon scarlet', 'ratchet & clank 2', 'fresh bread', 'black tea', 'portal', 'bluetooth headphones', 'french fries', 'pokemon sword', 'minecraft', 'pokemon violet', 'phone car charger', 'phone charger', 'samsung galaxy 10']"
5376,6230125,"['pokemon shield', 'metroid fusion', 'megaman zero 2', 'pokemon sword', 'iMac', 'shallot', 'airpods', 'metroid prime']"
4336,8477425,"['pokemon shield', 'almonds', 'minecraft', 'iphone 8', 'pokemon violet', 'candy bars', 'escalope', 'metroid prime']"
10358,980210,"['google tablet', 'chocolate bread', 'cauliflower', 'megaman zero 2', 'pokemon sword', 'whole wheat pasta', 'yams', 'beats headphones', 'brownies', 'final fantasy XX', 'samsung galaxy 10', 'laptop']"
1191,6656340,"['seabass', 'pokemon shield', 'ratchet & clank 2', 'megaman zero', 'frozen smoothie', 'pokemon sword', 'iphone 8', 'pokemon violet', 'low fat yogurt', 'beats headphones', 'salmon', 'phone charger']"
3966,7180191,"['pokemon shield', 'white wine', 'pokemon sword', 'pokemon violet', 'airpods', 'pokemon scarlet', 'portal 2', 'phone charger', 'cereals']"
4626,1659114,"['pokemon shield', 'butter', 'pokemon sword', 'final fantasy XX', 'cauliflower']"
6631,9394176,"['pokemon shield', 'white wine', 'flax seed', 'megaman zero', 'soup', 'vacuum cleaner', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'pokemon scarlet', 'cauliflower', 'laptop']"
1766,6032058,"['pokemon shield', 'white wine', 'google tablet', 'body spray', 'pokemon sword', 'pokemon violet', 'iPad', 'oil', 'phone charger', 'ketchup', 'toothpaste']"
1168,3102565,"['pokemon shield', 'white wine', 'pokemon sword', 'shrimp', 'ratchet & clank', 'oatmeal', 'phone charger', 'samsung galaxy 10', 'red wine']"
8284,3276894,"['phone charger', 'cider', 'sandwich', 'hand protein bar', 'ratchet & clank', 'ratchet & clank 3', 'final fantasy XXII']"
4678,1190063,"['pokemon shield', 'vacuum cleaner', 'pokemon sword', 'pokemon violet', 'airpods', 'oil', 'metroid prime']"
9253,1053771,"['pokemon shield', 'white wine', 'spaghetti', 'pokemon sword', 'shrimp', 'beats headphones', 'phone car charger', 'black beer', 'muffins']"
1852,10084984,"['pokemon shield', 'cider', 'pokemon sword', 'zucchini', 'pokemon violet', 'ratchet & clank 3', 'pokemon scarlet', 'final fantasy XX', 'tea']"
7806,7352502,"['pokemon shield', 'white wine', 'whole weat flour', 'metroid fusion', 'pokemon sword', 'phone car charger', 'pokemon violet', 'brownies', 'salmon', 'pokemon scarlet', 'phone charger', 'antioxydant juice', 'metroid prime']"
5347,1792066,"['pokemon shield', 'cider', 'metroid fusion', 'pokemon sword', 'ratchet & clank 3', 'airpods', 'energy bar', 'final fantasy XXII', 'samsung galaxy 10']"
6176,11461838,"['pokemon shield', 'megaman zero', 'blueberries', 'pokemon sword', 'pokemon violet', 'metroid prime']"
245,7425043,"['pokemon shield', 'white wine', 'cider', 'pokemon sword', 'iMac', 'pokemon violet', 'hot dogs', 'ratchet & clank', 'gums', 'ratchet & clank 3', 'asparagus', 'half-life 2', 'salt', 'pokemon scarlet', 'metroid prime']"
7127,5586254,"['pokemon shield', 'pokemon sword', 'iMac', 'pokemon violet', 'ratchet & clank 3', 'airpods', 'pokemon scarlet']"
1859,77208,"['pet food', 'fromage blanc', 'cider', 'metroid fusion', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'candy bars', 'beats headphones', 'fresh tuna', 'pokemon scarlet', 'melons']"
4972,5207036,"['pokemon shield', 'ratchet & clank 2', 'pokemon sword', 'asparagus', 'champagne', 'megaman zero 4']"
4061,5985524,"['ratchet & clank 2', 'metroid fusion', 'pokemon sword', 'iPad', 'airpods', 'portal 2', 'strawberries']"
8913,3324708,"['seabass', 'pokemon shield', 'laptop', 'final fantasy XIX', 'cider', 'pokemon sword', 'phone car charger', 'pokemon violet', 'metroid prime', 'beats headphones', 'pokemon scarlet', 'samsung galaxy 10', 'red wine']"
10204,1776284,"['megaman zero', 'whole wheat rice', 'babies food', 'pokemon sword', 'hand protein bar', 'ratchet & clank', 'pokemon scarlet', 'green tea', 'antioxydant juice']"
1867,6390340,"['pokemon shield', 'spaghetti', 'metroid fusion', 'portal', 'pokemon sword', 'pokemon violet', 'yams', 'rice', 'airpods', 'pokemon scarlet', 'portal 2', 'cauliflower', 'cereals']"
7336,5979387,"['pokemon shield', 'white wine', 'cake', 'megaman zero', 'tomato juice', 'cider', 'body spray', 'red wine', 'megaman zero 3', 'pokemon sword', 'chutney', 'pokemon violet', 'ratchet & clank', 'energy drink', 'salt', 'metroid prime']"
1425,2312842,"['pokemon shield', 'pokemon sword', 'iMac', 'ratchet & clank 3', 'pokemon scarlet', 'final fantasy XXII']"
5851,2853347,"['mint green tea', 'whole wheat rice', 'bluetooth headphones', 'pokemon sword', 'beats headphones', 'final fantasy XXII', 'cauliflower', 'red wine']"
1809,12144243,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'google tablet', 'pokemon sword', 'shallot', 'airpods', 'pokemon scarlet']"
5213,9216353,"['pokemon shield', 'white wine', 'metroid fusion', 'chutney', 'pokemon sword', 'ratchet & clank', 'iPad', 'soda', 'final fantasy XX']"
3633,6039985,"['pokemon shield', 'cooking oil', 'pokemon violet', 'whole wheat pasta', 'airpods']"
3211,9842327,"['pokemon shield', 'cake', 'chocolate bread', 'iphone 8', 'pokemon violet', 'yams', 'ketchup']"
10432,1995648,"['white wine', 'megaman zero', 'burgers', 'vacuum cleaner', 'metroid fusion', 'pokemon sword', 'pokemon violet', 'half-life 2', 'oil', 'phone car charger', 'muffins']"
5759,1387062,"['beer', 'green beans', 'cider', 'megaman zero 3', 'corn', 'shallot', 'barbecue sauce', 'airpods', 'pokemon scarlet', 'phone charger']"
6486,1269910,"['google tablet', 'final fantasy XIX', 'cider', 'metroid fusion', 'sandwich', 'cooking oil', 'pokemon sword', 'chutney', 'low fat yogurt', 'salmon', 'pokemon scarlet', 'final fantasy XX', 'samsung galaxy 10', 'metroid prime']"
3481,4794248,"['pokemon shield', 'white wine', 'pancakes', 'megaman zero', 'laptop', 'vacuum cleaner', 'metroid fusion', 'pokemon sword', 'mashed potato', 'pokemon violet', 'yams', 'half-life 2', 'phone charger', 'cookies', 'metroid prime']"
10058,7113010,"['pokemon shield', 'burgers', 'pokemon sword', 'shrimp', 'pokemon violet', 'ratchet & clank', 'asparagus', 'mayonnaise', 'half-life 2', 'final fantasy XXII', 'eggplant']"
4070,2047742,"['megaman zero', 'cider', 'body spray', 'mineral water', 'metroid prime', 'ratchet & clank', 'rice', 'airpods', 'strong cheese']"
4641,3694014,"['pokemon shield', 'ratchet & clank 2', 'pokemon sword', 'asparagus', 'pokemon scarlet', 'metroid prime']"
7507,9802686,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'fresh bread', 'light cream', 'chocolate bread', 'sparkling water', 'pokemon sword', 'airpods', 'green grapes', 'portal 2', 'samsung galaxy 10', 'catfish', 'red wine']"
3509,11760056,"['ratchet & clank', 'pokemon violet', 'pokemon sword', 'half-life: alyx']"
